run,queryIndex,queryId,scenario,terminalState,outcome,totalMs,executionMs,anchorAndPersistenceMs,anchorQueueWaitMs,anchorServiceMs,retryCount,remoteRequestAttempts,receiptBytes,receiptRoot,anchorTxHash,anchorBlockHeight,auditVerified,expectedBehavior,appliedFaults,error
0,14,livebench-2026-09-01T01-28-00-919Z-0-normal-14,normal,ANCHORED,SATISFIED,394.093,49,345.093,0.007,335.383,0,6,15087,0x107a29eff15adbb0d539abdab0ed3682d68b9de5a5c08e1c5695643257bfbd81,0xf999236721e32dfc3c4e226371ca95b732e8856cfe63a2ccd1328e8176619f59,706,true,true,[],
0,15,livebench-2026-09-01T01-28-00-919Z-0-normal-15,normal,ANCHORED,SATISFIED,516.139,41,475.139,0.016,454.894,0,6,15087,0x80764167cfefeaa1ca2965172332e466de29823ab38383b0885b4b43ee04b814,0xa2b89700691eef617803068849d239d05c0a6007a40989d7c1d390edb931e2b0,707,true,true,[],
0,16,livebench-2026-09-01T01-28-00-919Z-0-normal-16,normal,ANCHORED,SATISFIED,493.726,44,449.726,0.003,437.851,0,6,15085,0xbf6c37fd3d46151ea087ecee7b6bb85a16be62b05b83b6e14769782539d8998e,0x1d6232821e6d54661fe405c396829bb2be9bdf55fa103aa2038986b5ccd0f0fc,708,true,true,[],
0,17,livebench-2026-09-01T01-28-00-919Z-0-normal-17,normal,ANCHORED,SATISFIED,505.408,41,464.408,0.003,456.086,0,6,15087,0xbf7c3b53e357b97d92d7faef543246053dcc1fbbace21a2958c1a425cd4c8637,0x5b988ad7cbd19b1d55a1d0e2b7456d5835a2989369fc47f90fce4612f211cb7d,709,true,true,[],
0,18,livebench-2026-09-01T01-28-00-919Z-0-normal-18,normal,ANCHORED,SATISFIED,506.808,58,448.808,0.008,438.602,0,6,15087,0xbdefff8048c1acb73a67e9dcc0e88050a8676be43b51ffadcfd52322935b7111,0x2eddb11516db9e675edf390261bede506fc1a47928ba79190d978333e9266e80,710,true,true,[],
0,19,livebench-2026-09-01T01-28-00-919Z-0-normal-19,normal,ANCHORED,SATISFIED,573.804,50,523.804,0.007,511.37,0,6,15087,0x123e5955c5a5e8fac4aeeff621cd24e6db71b260a8c8a5f85ac46beec980bd4f,0xef90eaa9364ad390a2f0e8180a36f6235d0cf275dd45f06e120a0f3caf550286,711,true,true,[],
1,0,livebench-2026-09-01T01-28-00-919Z-1-normal-0,normal,ANCHORED,SATISFIED,559.075,52,507.075,0.035,491.102,0,6,15079,0x7916ffcd87e495864391cba52ad14412af6731c7485d5d25c43ac6fac1a1a1ea,0xcb09d8f283b2cc2dc416af5c53a44d8b2b6ee9fad1b8c0c8e75817353fc60392,712,true,true,[],
1,1,livebench-2026-09-01T01-28-00-919Z-1-normal-1,normal,ANCHORED,SATISFIED,597.862,59,538.862,0.007,524.882,0,6,15079,0x14fbc45db208a300d67309c74e3ac1766d6774f01f57a4020d909fa1c9dae6d2,0xeaf059b8e401f1fc65fa60e09c51e3c202a57cbfb147518a15410314b8eb989c,713,true,true,[],
1,2,livebench-2026-09-01T01-28-00-919Z-1-normal-2,normal,ANCHORED,SATISFIED,387.579,52,335.579,0.008,326.218,0,6,15077,0xf4ed43ba4e272c4459ff9f7c0a2191a05a449fb41bdadabf551440235189960b,0xee8f98e73f4cb24a1fd42ca0ad4ab5e3f46da30bf9acb201344dab0961736798,714,true,true,[],
1,3,livebench-2026-09-01T01-28-00-919Z-1-normal-3,normal,ANCHORED,SATISFIED,506.488,60,446.488,0.008,434.579,0,6,15079,0xf4b32b3d0631da799d0f947f34263d72549b328d1acf76ffe4fd9f23923fc616,0xcf18efd2dbf9f5c1201382dddced3c3f706cd49b49826ffe152c1c9f4fa42aa6,715,true,true,[],
1,4,livebench-2026-09-01T01-28-00-919Z-1-normal-4,normal,ANCHORED,SATISFIED,501.143,103,398.143,0.006,384.37,0,6,15077,0x5d06929896ea1832d5c2af96c9f35af422367ead19102c04863d317f380d82ce,0xa0b0595c2c981cb3c0d0f2f2558fa3a81b614f553a83ae92930850bd57f97ada,716,true,true,[],
1,5,livebench-2026-09-01T01-28-00-919Z-1-normal-5,normal,ANCHORED,SATISFIED,534.991,56,478.991,0.007,461.718,0,6,15077,0xaab1c3e158e71fe01acfb806a6f503d1e6288f77c3596770da14e789281ace78,0xc611d64a68e979f0ffc1781167f453be76a3fa604797694c60ffb31b8e919613,717,true,true,[],
1,6,livebench-2026-09-01T01-28-00-919Z-1-normal-6,normal,ANCHORED,SATISFIED,480.758,48,432.758,0.013,419.239,0,6,15079,0x7d4a6da9a929fe5d706b9c430aa29f5da02bb04a6ce3fbcf3a453f4f28bb12eb,0xd5efad9c5b90e920e8f5d3ad5cf2fe454232e7aa361921c7e8d524f60f87eb1d,718,true,true,[],
1,7,livebench-2026-09-01T01-28-00-919Z-1-normal-7,normal,ANCHORED,SATISFIED,501.196,49,452.196,0.006,441.071,0,6,15077,0x5b15c576eb826d07e1c7613782573ce981b8598f0e0f8d8573f344624256f5e5,0x17fbbb684e5d29857cac3c70227a70df899b12a80e5991a6bf541c7170df3935,719,true,true,[],
1,8,livebench-2026-09-01T01-28-00-919Z-1-normal-8,normal,ANCHORED,SATISFIED,509.693,49,460.693,0.003,447.127,0,6,15079,0x3c073ea51b8b02674a9263cb3c23f0386e1aff40f52d851b09bfbe29fab85714,0xed9903c6fbfcc143473cab010c0a7fa3fcea148358e420b5fd0a3ad04ae7f60f,720,true,true,[],
1,9,livebench-2026-09-01T01-28-00-919Z-1-normal-9,normal,ANCHORED,SATISFIED,533.737,47,486.737,0.007,476.53,0,6,15079,0x51e9b00cae3ffaf0b8cecb93378861e6d0b5c51fe6837ab3f89f9f6832058bf3,0x747a62c6ff6e44544217c0be61bf52d3ac9c4ba0b0b51e1881503e03d1aec027,721,true,true,[],
1,10,livebench-2026-09-01T01-28-00-919Z-1-normal-10,normal,ANCHORED,SATISFIED,501.77,49,452.77,0.006,445.078,0,6,15085,0x0223d6c57022b1bf4e52c7399d685cb6e948483abae4a778818e35845c5df64b,0xbd32886c5ca45174375969fe44b41553dc95522d3fdaa11c796579afe400bcdd,722,true,true,[],
1,11,livebench-2026-09-01T01-28-00-919Z-1-normal-11,normal,ANCHORED,SATISFIED,513.762,47,466.762,0.004,451.748,0,6,15087,0x8fa297636a56a6591c95462da45fdbd7757ad3b1d2837022ca79556dafa768b4,0x361eeb6edc0676d22ddce7ad2bb9ef466bcededff34d790560afd091247a9c41,723,true,true,[],
1,12,livebench-2026-09-01T01-28-00-919Z-1-normal-12,normal,ANCHORED,SATISFIED,511.296,56,455.296,0.007,442.238,0,6,15085,0xcb201bcec4da64d9eaaf8e4193abc08d15631935b3c8027ad2b29a810c7cf654,0xd3e358b5e302149dcd9b14f89848bb7e6ed26830519f88885692472273400f09,724,true,true,[],
1,13,livebench-2026-09-01T01-28-00-919Z-1-normal-13,normal,ANCHORED,SATISFIED,521.585,39,482.585,0.009,471.467,0,6,15087,0xd71b622e6bd62a5b954c91c9c54c7a322794cdd0b684a4e6a59c7094228783d7,0x42a29e4e3b416dbe803f0f0c271fd5fe60a0769900ba23cd48cb5b6dece02fdf,725,true,true,[],
1,14,livebench-2026-09-01T01-28-00-919Z-1-normal-14,normal,ANCHORED,SATISFIED,500.287,55,445.287,0.008,434.167,0,6,15087,0xd5339ebf3f3df9608cdfe85e68afaa5113bf9d588391d9c51a0c04ca105523ae,0x1b7ae1eb4886159b27461f90287e6fa6996338237c041443d2231fdcc9271b31,726,true,true,[],
1,15,livebench-2026-09-01T01-28-00-919Z-1-normal-15,normal,ANCHORED,SATISFIED,507.679,57,450.679,0.006,439.925,0,6,15085,0x821930f46ab10ac9ed97ac970a03f0727b67f9d8eca3b00187931cbfe30bc24a,0x1a8df5a5f369f7300fdb3d358a44c6b7e8ad5deb827c02124579bb735cd94a70,727,true,true,[],
1,16,livebench-2026-09-01T01-28-00-919Z-1-normal-16,normal,ANCHORED,SATISFIED,502.402,47,455.402,0.005,446.353,0,6,15087,0x010e12d94d564df571fdd926323723f8a79159a1ba66e8e0f0b08b3935487d25,0x8c2b27d348447224d4a07bc0474115ef25aa9c8c67dd96ebdfd819adde8c7cb5,728,true,true,[],
1,17,livebench-2026-09-01T01-28-00-919Z-1-normal-17,normal,ANCHORED,SATISFIED,513.171,47,466.171,0.006,451.786,0,6,15085,0xf1d12394fd272dfd72de9e56a75bf201b3c1aa1fac6bceac96219c29dcadc63d,0xd6f4201a2b49bda89c2cac49947e07b8bb74fa665109d69483e284b5c9b869c8,729,true,true,[],
1,18,livebench-2026-09-01T01-28-00-919Z-1-normal-18,normal,ANCHORED,SATISFIED,585.297,63,522.297,0.007,511.723,0,6,15085,0xf6ccd450572696ff000363b34f2144c2ad3169d74a50c2847a8f5e0e65a18e8a,0xef51f018eba993d2ef88f2cf52a272ab551a56d51e8aab3fb7d8749c5aae862f,730,true,true,[],
1,19,livebench-2026-09-01T01-28-00-919Z-1-normal-19,normal,ANCHORED,SATISFIED,425.398,50,375.398,0.004,363.308,0,6,15085,0xe5f0b9837aa0bf674b9b369384f8336511c25a73334e8f1869df14a02b918454,0x04de5231de52af47109270966e572821d71feeef28c38bb90d7fd86c96e9cbe0,731,true,true,[],
2,0,livebench-2026-09-01T01-28-00-919Z-2-normal-0,normal,ANCHORED,SATISFIED,500.102,103,397.102,0.008,386.048,0,6,15079,0x0b70a66e2051ada796eac2a76b2ca6b9ab0b9801c52d76e77453251469f9cb50,0xc6e9931b25d53c5623b288007eeb02657809edde2f79d3840e23e4aa752304fc,732,true,true,[],
2,1,livebench-2026-09-01T01-28-00-919Z-2-normal-1,normal,ANCHORED,SATISFIED,547.799,44,503.799,0.012,492.363,0,6,15077,0xfcb947cce367491f5378c99df92865e9b457193ffcd61419d9c128edd1f5f591,0xc34779b37e2a8ad4db19e92314bc4fd1b1181859fc1954505442e862ee532bde,733,true,true,[],
2,2,livebench-2026-09-01T01-28-00-919Z-2-normal-2,normal,ANCHORED,SATISFIED,502.36,66,436.36,0.008,423.368,0,6,15077,0x02161dcd2862bbbc81ad0e620d74ae9d8be04481496c8bbe9a1bbf8f3a5b042b,0xc6e30e6803b64444ae55c47f17a7f0480f0ca5b75b59ab4e712c513c02c1d88f,734,true,true,[],
2,3,livebench-2026-09-01T01-28-00-919Z-2-normal-3,normal,ANCHORED,SATISFIED,500.213,49,451.213,0.004,441.942,0,6,15077,0x00bc48f38e3a53d78c41c791400f8dfc0eafffb7b369672b60f7f432190e6bd7,0x5fbedc96d64ee8fba52c0276e0ecfb59c1c0f2b36e02c378313d27002def1ea0,735,true,true,[],
2,4,livebench-2026-09-01T01-28-00-919Z-2-normal-4,normal,ANCHORED,SATISFIED,533.732,51,482.732,0.006,469.43,0,6,15079,0x461d29d60c2cbb98a8f68f1d4b02a5d8aace08e7363ed14d2340e4829257dbd0,0x0753757f390c4555cc3a23f0b371446802ecdf1682a0a7be9000cb4dedea42f5,736,true,true,[],
2,5,livebench-2026-09-01T01-28-00-919Z-2-normal-5,normal,ANCHORED,SATISFIED,500.624,46,454.624,0.013,443.882,0,6,15077,0x6f0ecf8905b0f84c55a24ee9e2551a358c44b13c1d877e6aca3a9595e161b4fe,0xad6646e8fcb041cfb1313c91651f6e7770959b3b5957bbd3d3d8590efd92f095,737,true,true,[],
2,6,livebench-2026-09-01T01-28-00-919Z-2-normal-6,normal,ANCHORED,SATISFIED,525.219,48,477.219,0.006,468.079,0,6,15079,0x46da12bca6d4fab168b4cc5be5b7b486e2a2f51fd098d5867a4822df2573d4b9,0x981e87caf3af8b77bcb1e100583e376d2737c493bc4b43a61f8339716d72a4f7,738,true,true,[],
2,7,livebench-2026-09-01T01-28-00-919Z-2-normal-7,normal,ANCHORED,SATISFIED,542.764,40,502.764,0.006,492.561,0,6,15077,0x2207cd2b61667ec293f68b37ae77c1249c81935714c71f40e90fbf7279aabbca,0xe52734df1f707d3e2ab432eefff186827f63c4f5faa4a7bac4d2badde829c0c9,739,true,true,[],
2,8,livebench-2026-09-01T01-28-00-919Z-2-normal-8,normal,ANCHORED,SATISFIED,501.193,44,457.193,0.008,448.684,0,6,15077,0xcf432623a159a20687186743738925491b8ae4d34b5da4fbf0be6aabf092e904,0xda1c56b729f898b9391d1bae88a4ee816fc89bf92adbf94e4bf7704a2d4f1097,740,true,true,[],
2,9,livebench-2026-09-01T01-28-00-919Z-2-normal-9,normal,ANCHORED,SATISFIED,567.341,46,521.341,0.004,466.149,0,6,15077,0x952ede448b931d98df1c957172ff9d70b2c82df681fc6f02b2d7a7a52bb6580e,0x2d4e37ee01acb5d897de3ff8754584dacd3349ec3d18753c669cfc152b9eb26e,741,true,true,[],
2,10,livebench-2026-09-01T01-28-00-919Z-2-normal-10,normal,ANCHORED,SATISFIED,466.844,55,411.844,0.007,399.203,0,6,15087,0xd85ec4f952ef4d44c6f64ea3af07451929322ba0a34584e83c1a65c0b85602e6,0x9552d9bf36dafccf57ace8fd74576521b0c147128835c041e14447424823a02d,742,true,true,[],
2,11,livebench-2026-09-01T01-28-00-919Z-2-normal-11,normal,ANCHORED,SATISFIED,496.218,43,453.218,0.009,439.411,0,6,15085,0x0216f3f6ed299b94f0091a5f12d4589d84bbaa7ffa53b5c9ee416ed833e59ba8,0x4931363ef457cff0dd9b223a4480233f74bbaf489a212e943ead6cc66ced9d8a,743,true,true,[],
2,12,livebench-2026-09-01T01-28-00-919Z-2-normal-12,normal,ANCHORED,SATISFIED,588.134,82,506.134,0.025,412.867,0,6,15087,0x408e19d2d0ee973a59f6b854f58452c00a6ea4fd59b8e89804b95466e20ea01e,0x72db12c25c3e77256ca3a779f67fa3d77bfee9545132b2b2dcf71956a653daea,744,true,true,[],
2,13,livebench-2026-09-01T01-28-00-919Z-2-normal-13,normal,ANCHORED,SATISFIED,416.478,50,366.478,0.007,356.35,0,6,15087,0xffc4df5c626508a3fae79e397c66618daa43cfe79c2b218f31ec381b44a91f65,0x19a98bd5f998db0465bfe41b448af74ee2e8c22ed4f38b5e79fb7e0bf9266c67,745,true,true,[],
2,14,livebench-2026-09-01T01-28-00-919Z-2-normal-14,normal,ANCHORED,SATISFIED,501.431,38,463.431,0.005,452.834,0,6,15087,0xfd256e4b56f82497d8453d14c80742fd0236ca625b6f80323ae7645b9b17395e,0x20f0ce6f129d2dfdab3c9db535a9e4a0d34821d6e25dea6a5c546f3ed239118a,746,true,true,[],
2,15,livebench-2026-09-01T01-28-00-919Z-2-normal-15,normal,ANCHORED,SATISFIED,505.619,42,463.619,0.006,456.489,0,6,15085,0x8ceb9fbc01b75e7a111ab663d3993514e41365925e179c2e11c55b56eb2496a8,0xd4aeeb3ee0dd71e82ad52ef90a25b67744d8df9313c679ff763828a7ba31ed26,747,true,true,[],
2,16,livebench-2026-09-01T01-28-00-919Z-2-normal-16,normal,ANCHORED,SATISFIED,512.819,38,474.819,0.018,466.974,0,6,15087,0xe600603f20c2ed24f9052077b5025fc71d18b07eb86e1c5e65aad86b192fca59,0x8684183b21d309e3d81e5f3fd583903594079aaa26e858383c303d389e1240b3,748,true,true,[],
2,17,livebench-2026-09-01T01-28-00-919Z-2-normal-17,normal,ANCHORED,SATISFIED,501.633,39,462.633,0.01,455.4,0,6,15085,0x4a4d1f795ec481b65040fa1764f091ddadf3c0a4a0bf0d484156e1f245810c31,0x0da16852e7ba129ebb1c64bcba0a71b86f5e22586e9ccc5537a5b1bcbf6af107,749,true,true,[],
2,18,livebench-2026-09-01T01-28-00-919Z-2-normal-18,normal,ANCHORED,SATISFIED,518.553,65,453.553,0.028,441.107,0,6,15085,0x6aecc24f3aa434f39276effc242f3f8af9a901ee861086c4088beae158ec3154,0x2699792ebd657b2de0858a191c7ab73e75988cdfe5cfa813c296ebd092a759e1,750,true,true,[],
2,19,livebench-2026-09-01T01-28-00-919Z-2-normal-19,normal,ANCHORED,SATISFIED,548.148,43,505.148,0.009,456.184,0,6,15087,0x50b9adf085eccb72f5d930a4973d8658a572d8b9a6e5df7d412bf9ab6006ba93,0x862a478864e3d6f0f8dddb4ea58d5142ef2c97729b28c83fc976988ab403b8d1,751,true,true,[],
