run,queryIndex,queryId,scenario,terminalState,outcome,totalMs,executionMs,anchorAndPersistenceMs,anchorQueueWaitMs,anchorServiceMs,retryCount,remoteRequestAttempts,receiptBytes,receiptRoot,anchorTxHash,anchorBlockHeight,anchorPoolIndex,anchorSigner,auditVerified,expectedBehavior,appliedFaults,error
0,14,livebench-2026-09-02T03-58-29-214Z-0-normal-14,normal,ANCHORED,SATISFIED,995.248,142,853.248,404.141,440.864,0,6,15095,0xe606fc2d05ac9000af8b029a25802c8f4c958b209eb5bd311ebd89651fd3b9a7,0x056ea2faaf945e507dd39725cba6d08c56c13a980f1cf9ac25386c744aca8981,1334,1,0x9b5Ab35700f0b580e37E234C1391460712410168,true,true,[],
0,13,livebench-2026-09-02T03-58-29-214Z-0-normal-13,normal,ANCHORED,SATISFIED,1012.574,139,873.574,427.657,438.895,0,6,14985,0x70737cc92d9ea9e1622df9932b8e510793a0ff46d25aa87d53f39246ecab5c71,0x8292df53b462415aac1a9778f4206d6cf49350a6081952ef5a060f3570cac0f8,1334,2,0xca03e01f29618893FfC1CD11ad0C18beb894e922,true,true,[],
0,15,livebench-2026-09-02T03-58-29-214Z-0-normal-15,normal,ANCHORED,SATISFIED,999.585,128,871.585,431.089,434.091,0,6,15095,0xdc09d8a7768a0b1b5bb08481205ca1109acb7d7974d09f3d6bf101c206110750,0xadb2a8330e7ad405dd8201b89220986a1eaf30f676449eab9420bbeac010cc2c,1334,3,0xE9f57eA4dB23E9A50Fa8Cf12cF6EF3F1a12901F0,true,true,[],
0,12,livebench-2026-09-02T03-58-29-214Z-0-normal-12,normal,ANCHORED,SATISFIED,1041.845,161,880.845,396.518,476.738,0,6,15095,0x3dacf2f3de239f97dd2b144cceb85bab6afba1d6f2bc9358007010e586a0cdbd,0xfaad488467abb91c0e3b3d9fe879b3d7ead5c1863d59c12a72af00745a00f66c,1334,0,0x69dC33255C776F3E9c7C1A92351677839549208C,true,true,[],
0,17,livebench-2026-09-02T03-58-29-214Z-0-normal-17,normal,ANCHORED,SATISFIED,937.476,120,817.476,321.54,488.044,0,6,15095,0x5047141a9f976ac358a706c76d908816abb96c6a88a3c8ba02a4b4314f9fe41d,0x980f56f6f0bb285f883cb0466d925a49838ff8105edd3ce8839ddc844ffa1706,1335,2,0xca03e01f29618893FfC1CD11ad0C18beb894e922,true,true,[],
0,18,livebench-2026-09-02T03-58-29-214Z-0-normal-18,normal,ANCHORED,SATISFIED,931.712,121,810.712,326,478.826,0,6,15093,0x990263bb463b054b9575a6b0e2fda428522a804f0f4863740423d16fd3c17f1f,0x9c08eef29b13be266bde44b5a2f5ecbf705a82f29631cd4dd26f00d0bc5f5018,1335,0,0x69dC33255C776F3E9c7C1A92351677839549208C,true,true,[],
0,16,livebench-2026-09-02T03-58-29-214Z-0-normal-16,normal,ANCHORED,SATISFIED,960.885,144,816.885,297.557,512.366,0,6,15095,0x2cd93a6ce76d00483b03a61a898747e47ee07e26df1738a50042b2d89c0f742e,0x978a9fb4c1df4ab8db17e52519735b03d6a47ecbeced559b0328a906323458ba,1335,1,0x9b5Ab35700f0b580e37E234C1391460712410168,true,true,[],
0,19,livebench-2026-09-02T03-58-29-214Z-0-normal-19,normal,ANCHORED,SATISFIED,938.989,106,832.989,318.713,507.15,0,6,15095,0x7a6db5f42ef7fca13365d555897d2b5076ab858d5b67f9de6ab21b4279d535b9,0xf9655c571dd27f7950efa03b0a4c850448242fbe0be5f874dd7d3539c85e6b39,1335,3,0xE9f57eA4dB23E9A50Fa8Cf12cF6EF3F1a12901F0,true,true,[],
1,0,livebench-2026-09-02T03-58-29-214Z-1-normal-0,normal,ANCHORED,SATISFIED,485.274,180,305.274,0.003,297.141,0,6,15087,0xe87ca8e8041c1d57d079dad61216c948779636cff1e617e453d01b1206e68b47,0xa16b02607fd77c816f2240718cb8fbdd11eb4565c069f72df40bf88db4a93b8d,1336,0,0x69dC33255C776F3E9c7C1A92351677839549208C,true,true,[],
1,2,livebench-2026-09-02T03-58-29-214Z-1-normal-2,normal,ANCHORED,SATISFIED,494.67,153,341.67,0.006,333.221,0,6,15085,0x1849fe64a08dfdcaa7f5bffc466cd7fd547b63dcc56784b7edfa71d6abe7e24e,0x42d0a6a37da831e582e754ebca2caf5dbd06ab6f311e1302bc0eb7cac2882cfe,1336,2,0xca03e01f29618893FfC1CD11ad0C18beb894e922,true,true,[],
1,1,livebench-2026-09-02T03-58-29-214Z-1-normal-1,normal,ANCHORED,SATISFIED,505.848,162,343.848,0.005,334.747,0,6,15087,0xb0e8765cf71d3a82ce1004a2ebc8eac6e260b972c016775c0b8ed7c685826360,0x85bb9a2b0dfc15ac211e40714f4519fc7d4b171de6cdc18ce5f4892d31b93eb5,1336,3,0xE9f57eA4dB23E9A50Fa8Cf12cF6EF3F1a12901F0,true,true,[],
1,5,livebench-2026-09-02T03-58-29-214Z-1-normal-5,normal,ANCHORED,SATISFIED,513.733,182,331.733,0.005,325.164,0,6,15087,0x47dd319631da595aa4f66fa749ea10cc953fe6ceb318ee677620ee81ec7ef822,0x4b106d72adaea996e2b72dac7360e9948e016f55dbb48560d11c5591841a31c1,1336,1,0x9b5Ab35700f0b580e37E234C1391460712410168,true,true,[],
1,4,livebench-2026-09-02T03-58-29-214Z-1-normal-4,normal,ANCHORED,SATISFIED,991.236,191,800.236,286.393,505.961,0,6,15087,0x84b44374e902c3e56fdc48f207aeb61d0878d7d49710cf6c008a042a00285f90,0xaccc41bebe24d76ea99832fe8d1b02446d6efefbe5b160c162e0141483af468e,1337,0,0x69dC33255C776F3E9c7C1A92351677839549208C,true,true,[],
1,3,livebench-2026-09-02T03-58-29-214Z-1-normal-3,normal,ANCHORED,SATISFIED,1000.502,192,808.502,315.185,485.415,0,6,15087,0x59e190997cb9b26a3547b835a4d7d793a7bf63afee409dcec0d79a8e8c52ea96,0x7603ae30a84a8096605d058f532f0c0f61ef7137a7226138ed8fb55675bbd6d2,1337,1,0x9b5Ab35700f0b580e37E234C1391460712410168,true,true,[],
1,6,livebench-2026-09-02T03-58-29-214Z-1-normal-6,normal,ANCHORED,SATISFIED,1011.141,186,825.141,300.02,517.159,0,6,15087,0x1b48be87192b6d50ebdc3b124733093587db897e45d232dfbf43bb3f42dc94ee,0x605a0ebf966f2590fa99aaa1df4f7c2961b865f00ef1817ac4f099e9b7f722cb,1337,2,0xca03e01f29618893FfC1CD11ad0C18beb894e922,true,true,[],
1,7,livebench-2026-09-02T03-58-29-214Z-1-normal-7,normal,ANCHORED,SATISFIED,1019.478,189,830.478,306.918,516.179,0,6,14977,0x38f33d976b338ba315396263faea1284afe6e00d0fcc48117d3b280e6ffd9afb,0x03d078b4f900f871f31bdf55aaf212f0191271f539c7159abb6647b637646cb4,1337,3,0xE9f57eA4dB23E9A50Fa8Cf12cF6EF3F1a12901F0,true,true,[],
1,9,livebench-2026-09-02T03-58-29-214Z-1-normal-9,normal,ANCHORED,SATISFIED,1000.603,151,849.603,337.118,503.461,0,6,15087,0xdd3c9f9b551e15574253c8910762ed97dc1fc3c923ca4d8bfc44298b4949faa6,0xb1263bd310c808abda7f8b33003c4c34c9a564c707cff2870e92381d5a791073,1338,0,0x69dC33255C776F3E9c7C1A92351677839549208C,true,true,[],
1,8,livebench-2026-09-02T03-58-29-214Z-1-normal-8,normal,ANCHORED,SATISFIED,1019.464,151,868.464,375.797,484.511,0,6,15087,0x3283016743d0b65f933f12ffe3839b09078364f4068b5926cf1b05609750946a,0xe7ed6089cc8f57150db6b7b713d9522ecae59ec20952ae0ca7462c43600a6a25,1338,3,0xE9f57eA4dB23E9A50Fa8Cf12cF6EF3F1a12901F0,true,true,[],
1,10,livebench-2026-09-02T03-58-29-214Z-1-normal-10,normal,ANCHORED,SATISFIED,1006.849,128,878.849,367.938,503.552,0,6,15093,0x3f609deee609ace984fd9803a981e13343a9ef44c45a18cfd6224f87042d9b2c,0x33a575039d8255b81ca025a3e32094d5c574a339bfddcc80939b94238eff4202,1338,2,0xca03e01f29618893FfC1CD11ad0C18beb894e922,true,true,[],
1,11,livebench-2026-09-02T03-58-29-214Z-1-normal-11,normal,ANCHORED,SATISFIED,1007.788,133,874.788,344.448,522.084,0,6,15093,0x3a3611129a6ad532f49af62dd5eedd23b9b68de1e59273933e1fe9f3f08d6ae1,0xab3e64fc727de3b081f7c786beef5647c99e4f7e8c4bc35267373ba3dfeffabf,1338,1,0x9b5Ab35700f0b580e37E234C1391460712410168,true,true,[],
1,12,livebench-2026-09-02T03-58-29-214Z-1-normal-12,normal,ANCHORED,SATISFIED,1011.7,224,787.7,271.054,509.296,0,6,15095,0x323427a10baf563a9bfbd32beeeb62ae1b76b7a65b96095bf916a9696ecc46e4,0xe9e9a4c3e8743065585dbcacef5e36b86537781ebd233a54be022f3fca0ebbf5,1339,0,0x69dC33255C776F3E9c7C1A92351677839549208C,true,true,[],
1,13,livebench-2026-09-02T03-58-29-214Z-1-normal-13,normal,ANCHORED,SATISFIED,1011.635,204,807.635,302.639,498.362,0,6,15093,0x2618f0d8b5cc39efeed78d70dfd49804263992c61e182fc2c94b0559d37331e4,0x51b407775b12965c151bd6f1f02fc589d49f2a71ba2a490c39371d3750b8e804,1339,2,0xca03e01f29618893FfC1CD11ad0C18beb894e922,true,true,[],
1,14,livebench-2026-09-02T03-58-29-214Z-1-normal-14,normal,ANCHORED,SATISFIED,1008.093,195,813.093,290.467,515.835,0,6,15093,0x60a38abde11713ae9d5a7a9b7922b97406e62dce1ef1cb2e2167a77e97c8ea35,0x83ceaa1fa2be1c58f36a7cf480767e44e1aeea0ff1c2c6248d38982660bd00fa,1339,3,0xE9f57eA4dB23E9A50Fa8Cf12cF6EF3F1a12901F0,true,true,[],
1,15,livebench-2026-09-02T03-58-29-214Z-1-normal-15,normal,ANCHORED,SATISFIED,1007.388,198,809.388,296.432,505.811,0,6,15095,0x2ad10d84b1da278515f44f02dacbb3db2a94dd67e97155283d23d39c4da6d876,0x54f3f9e272ed5fc62a5686db34b927aafebc3f64d5f06075ca27d51ca8881813,1339,1,0x9b5Ab35700f0b580e37E234C1391460712410168,true,true,[],
1,18,livebench-2026-09-02T03-58-29-214Z-1-normal-18,normal,ANCHORED,SATISFIED,995.609,120,875.609,361.916,505.504,0,6,15093,0xca002608c2f3647cad163bb5cc85bc356aa54d9b8dd668bca09d62d40d34cbe7,0x699241bcc1cc688fcd7e28ab9c74353de68074b52089c788a554a337166fa8da,1340,0,0x69dC33255C776F3E9c7C1A92351677839549208C,true,true,[],
1,17,livebench-2026-09-02T03-58-29-214Z-1-normal-17,normal,ANCHORED,SATISFIED,1010.327,123,887.327,375.991,504.469,0,6,14985,0x143c73c32bf3a5058d646ae611ea9f25402e79393b5f54f1d7244d86c747435f,0xc18e86ac14d178fe3c0b136a9efd658eddd8ce355fdabc1a500885cfba6aa338,1340,2,0xca03e01f29618893FfC1CD11ad0C18beb894e922,true,true,[],
1,19,livebench-2026-09-02T03-58-29-214Z-1-normal-19,normal,ANCHORED,SATISFIED,1000.238,112,888.238,385.368,496.235,0,6,14985,0x8981391f1238976b95a274385e9d17b0ea72832937c3eb389a650d7d2cdd864d,0xc0243d094d9dc89f344357222dc3263f53b272a713c7705b4cea5ada9aeb18e4,1340,1,0x9b5Ab35700f0b580e37E234C1391460712410168,true,true,[],
1,16,livebench-2026-09-02T03-58-29-214Z-1-normal-16,normal,ANCHORED,SATISFIED,1035.053,134,901.053,381.893,511.126,0,6,15093,0x492626e531d5e65b7b460576f25cfbebd41451185db4354615460632dd97dce7,0x9113f6a71646c9ee3483e46b3cbdac344affe8b236e95c091daea770af98949f,1340,3,0xE9f57eA4dB23E9A50Fa8Cf12cF6EF3F1a12901F0,true,true,[],
2,2,livebench-2026-09-02T03-58-29-214Z-2-normal-2,normal,ANCHORED,SATISFIED,485.727,179,306.727,0.006,298.45,0,6,15085,0x6519ddf35f719760dac8f0e0e985c4f6585b3ce5509782249c700a2c5e1637fb,0xe745f4f0b91b89e890a18c0a0323e7f26a7e676011545f893996a05f09b06ba6,1341,3,0xE9f57eA4dB23E9A50Fa8Cf12cF6EF3F1a12901F0,true,true,[],
2,0,livebench-2026-09-02T03-58-29-214Z-2-normal-0,normal,ANCHORED,SATISFIED,496.132,176,320.132,0.007,312.05,0,6,14977,0xd7b95d1639cbaa285e29b57a226014e45a7b15a02d0db72c52aea97298f7de28,0x24c625c1da9816c4a4404f2ccdf0f8c4c5005d336733735ca1b34f0240edb76d,1341,2,0xca03e01f29618893FfC1CD11ad0C18beb894e922,true,true,[],
2,3,livebench-2026-09-02T03-58-29-214Z-2-normal-3,normal,ANCHORED,SATISFIED,505.185,185,320.185,0.005,312.114,0,6,15085,0xd827803b40cbf13241c793438a51aec1474191404dfd9d31eed6eec3d704ae96,0x1ea68090f4603c67fabcce15058577477b085572ae539af0d9bf78a80a016c81,1341,0,0x69dC33255C776F3E9c7C1A92351677839549208C,true,true,[],
2,6,livebench-2026-09-02T03-58-29-214Z-2-normal-6,normal,ANCHORED,SATISFIED,513.024,191,322.024,0.006,314.64,0,6,15085,0x15b2e4bc0cc21e4415ef4da3e945ab54e6ea16c2c0a26657cfc52e624f12da0e,0x5f5665918ed74816672c0037be3b1480baff80d4ca83152911129bf2321ec9ab,1341,1,0x9b5Ab35700f0b580e37E234C1391460712410168,true,true,[],
2,4,livebench-2026-09-02T03-58-29-214Z-2-normal-4,normal,ANCHORED,SATISFIED,996.523,202,794.523,274.393,511.691,0,6,15087,0x9165cb3157db9d08f1d17e465c25feb1ab6b6a4a1291e08b90e7e21d258c699e,0x7979415455da44b2dd8cb00c872c0afb1babb7689439fbeb3d8b65f84b4db580,1342,3,0xE9f57eA4dB23E9A50Fa8Cf12cF6EF3F1a12901F0,true,true,[],
2,5,livebench-2026-09-02T03-58-29-214Z-2-normal-5,normal,ANCHORED,SATISFIED,1008.805,207,801.805,289.007,501.465,0,6,15085,0x7aeba80e3e2ee47af169f8e886997c53322eca03d38e24a6aa8f684ea4ede9b2,0x609213b6fb4b456eb903f1e5a78029083ef16925228cec6c258a341b8e9f3897,1342,0,0x69dC33255C776F3E9c7C1A92351677839549208C,true,true,[],
2,1,livebench-2026-09-02T03-58-29-214Z-2-normal-1,normal,ANCHORED,SATISFIED,1019.74,211,808.74,294.94,504.403,0,6,15085,0xec45190ee4e9753d47fecb3550021aa0bb620cf3e5aae47c6a2ac2b62a183263,0xc90cdc3ffb46791f63fc21a42d352a420a4474068e813cbf208d1b6706c80bca,1342,1,0x9b5Ab35700f0b580e37E234C1391460712410168,true,true,[],
2,7,livebench-2026-09-02T03-58-29-214Z-2-normal-7,normal,ANCHORED,SATISFIED,1030.189,197,833.189,290.86,534.062,0,6,15085,0x27576369c54611453c6ffd0f8d699ccc9baa093ba683fa7f338c4829109decda,0x55093bd44613ad13c88840f1e7e482a9e2e41becc7c262640d53eadeac96dd57,1342,2,0xca03e01f29618893FfC1CD11ad0C18beb894e922,true,true,[],
2,8,livebench-2026-09-02T03-58-29-214Z-2-normal-8,normal,ANCHORED,SATISFIED,1005.658,149,856.658,376.544,472.71,0,6,15087,0xecec0b651ef1ccfead8cca7ef2273133d092b1678d2753ec3680dc7932895b3c,0x0ea34133ebc3ae112360befd4ddfbede7c73d4cc31ae318ebf28cc2a39d60230,1343,1,0x9b5Ab35700f0b580e37E234C1391460712410168,true,true,[],
2,10,livebench-2026-09-02T03-58-29-214Z-2-normal-10,normal,ANCHORED,SATISFIED,993.62,123,870.62,393.273,470.864,0,6,15095,0xc7267181146a63edf016ab4c96db568a20f5ca6d533ec8c6a64738940e99c31c,0x90445e419c392e089f602d1460854535b4b31db590830c3246c0838af09cef34,1343,2,0xca03e01f29618893FfC1CD11ad0C18beb894e922,true,true,[],
2,9,livebench-2026-09-02T03-58-29-214Z-2-normal-9,normal,ANCHORED,SATISFIED,1015.929,135,880.929,358.633,514.026,0,6,15085,0xc0d5459b3baa8613bf5d47d3edf5dafd6bd07664eb1aa7379c0aaaacd74cf35f,0xab4c9fbd54f67efc4dd69ae58917241883d8bf452979941bd8e86d80bb708508,1343,3,0xE9f57eA4dB23E9A50Fa8Cf12cF6EF3F1a12901F0,true,true,[],
2,11,livebench-2026-09-02T03-58-29-214Z-2-normal-11,normal,ANCHORED,SATISFIED,1008.125,119,889.125,365.122,515.06,0,6,15095,0x48867989a6bd7d0d1a9fd863fee09a8f8caae8486f3f792f3276568b7a6d2e2f,0x83ce83161d3927d1ce096db90f83397aa02cd828ec28ef8160a0387010fcdf9d,1343,0,0x69dC33255C776F3E9c7C1A92351677839549208C,true,true,[],
2,14,livebench-2026-09-02T03-58-29-214Z-2-normal-14,normal,ANCHORED,SATISFIED,979.779,125,854.779,357.716,489.047,0,6,14985,0x139a4c0859b3f705bc8c0f16d3dd4afa484b6c96bae63ae478221e566e86005f,0x32af925a44883ddbc1b55e85967a3154a1d6d18480bda5e641a2b4c5f909f424,1344,3,0xE9f57eA4dB23E9A50Fa8Cf12cF6EF3F1a12901F0,true,true,[],
2,12,livebench-2026-09-02T03-58-29-214Z-2-normal-12,normal,ANCHORED,SATISFIED,1013.898,155,858.898,361.251,487.847,0,6,15095,0xee2916035681f159cb96bbaf3b0d06bc1a92e85fe1be5befe5a7ec0802d309b3,0x2b7b1acf2990cee56c9185bfed2f07a18160678749590b4abe35333f3867732e,1344,0,0x69dC33255C776F3E9c7C1A92351677839549208C,true,true,[],
2,13,livebench-2026-09-02T03-58-29-214Z-2-normal-13,normal,ANCHORED,SATISFIED,1011.258,131,880.258,352.111,518.839,0,6,15095,0xcdf409ce2c33cac3131abd39b6d34b599ef7a04332babebc8e4b9d58c896ea00,0x34d60cffab5baa209592b8ce024a09d7803aedb57b45777d17ae39e2e759eaa2,1344,2,0xca03e01f29618893FfC1CD11ad0C18beb894e922,true,true,[],
2,15,livebench-2026-09-02T03-58-29-214Z-2-normal-15,normal,ANCHORED,SATISFIED,998.491,124,874.491,329.314,538.303,0,6,15093,0x6fc4d879572aea2e208674feb09f1bdc48b4882069c6c9c01af5dfe87c6ac6a8,0x921a56ec7ff662fea13f32fbdb9065ca101de0f9aaa27eecd752162c18925ada,1344,1,0x9b5Ab35700f0b580e37E234C1391460712410168,true,true,[],
2,16,livebench-2026-09-02T03-58-29-214Z-2-normal-16,normal,ANCHORED,SATISFIED,1010.501,172,838.501,336.087,493.897,0,6,15093,0x92b0a1593324bd9a1be91ef3459b302d63fcf9d752362dbb2a6ace912c76f7b2,0x3c4ee44a0e273de291d871fc60c4dcafbd75230a79b85cc2c10469be68d6c152,1345,0,0x69dC33255C776F3E9c7C1A92351677839549208C,true,true,[],
2,19,livebench-2026-09-02T03-58-29-214Z-2-normal-19,normal,ANCHORED,SATISFIED,987.588,144,843.588,355.331,481.491,0,6,15095,0x6e6231437d7fff846e76fc9f4af4519dc45b99207f4d912cc1166002820b622f,0xe889dbdf0e63e717efd9f4f8c618de0b000060746b9c408189ff18f2bb0914b1,1345,1,0x9b5Ab35700f0b580e37E234C1391460712410168,true,true,[],
2,18,livebench-2026-09-02T03-58-29-214Z-2-normal-18,normal,ANCHORED,SATISFIED,1004.536,149,855.536,329.865,518.265,0,6,15093,0x9832f7c846381a1b327f27d79f34a8483f5bb949cf282930f3e5c03ad4912980,0xcbb574e9261d49dd82e7cdd5da53ef821f78ef7a3132cfb3ae21ec50cdeabf4e,1345,3,0xE9f57eA4dB23E9A50Fa8Cf12cF6EF3F1a12901F0,true,true,[],
2,17,livebench-2026-09-02T03-58-29-214Z-2-normal-17,normal,ANCHORED,SATISFIED,1028.191,150,878.191,362.536,506.309,0,6,15093,0x8a8d94ded5d23618cd68a6a7e4691f4fe475a2f5459f32b8ee02177b129bb468,0x48f48796f2502f6af3ac4cf6b55d0a9fe0afc8dbd282cb28298c4e8ca2bc77f8,1345,2,0xca03e01f29618893FfC1CD11ad0C18beb894e922,true,true,[],
