run,queryIndex,queryId,scenario,terminalState,outcome,totalMs,executionMs,anchorAndPersistenceMs,anchorQueueWaitMs,anchorServiceMs,retryCount,remoteRequestAttempts,receiptBytes,receiptRoot,anchorTxHash,anchorBlockHeight,anchorPoolIndex,anchorSigner,auditVerified,expectedBehavior,appliedFaults,error
0,17,livebench-2026-09-02T03-57-28-448Z-0-normal-17,normal,ANCHORED,SATISFIED,507.157,37,470.157,0.004,463.239,0,6,15093,0x27e8cd5823b377da72ece4c5a885232abadd52071534d411bed730615d3a70f1,0x989936135cc477a48fe925d487412b2b3dc92b8209af6e835ad3d3ce2f90b71b,1237,3,0x1e961a0Cc30d40b9C3B6eBf0365ce5c87EDb1865,true,true,[],
0,18,livebench-2026-09-02T03-57-28-448Z-0-normal-18,normal,ANCHORED,SATISFIED,495.241,33,462.241,0.005,454.955,0,6,15095,0xa7ed76473e21924374ef1996ca6a6fb425c07ec5a39502ae7c84617eb01e76a3,0x80f2abba8af31ee1561e26dc5a2a85c612b8ff075b471e53f12df4b6a342168e,1238,0,0x69dC33255C776F3E9c7C1A92351677839549208C,true,true,[],
0,19,livebench-2026-09-02T03-57-28-448Z-0-normal-19,normal,ANCHORED,SATISFIED,511.891,36,475.891,0.008,468.789,0,6,15095,0x337523111f63cde50344c361fcf991a0f27b2e6d388da4d7df25e4b370fe0a7e,0xdada2cfcc53e628284fb97d256427d771507edd99f2d5c12424d8d202c1cbbf6,1239,1,0x666B479a09205fAe389c0C545d43975543BF6a39,true,true,[],
1,0,livebench-2026-09-02T03-57-28-448Z-1-normal-0,normal,ANCHORED,SATISFIED,499.606,78,421.606,0.004,413.876,0,6,15087,0xe95f44aba818f60ae94f61cfbe9dd3a7c3d8e3b0c70dae2525cde484319ab525,0x30bb833545334bbd83ccad7631d47b49059f787280760a6e9af1e3d0b71d5e7e,1240,2,0xe3a4B5539e06880c1d19E6ABBC89733f6E589369,true,true,[],
1,1,livebench-2026-09-02T03-57-28-448Z-1-normal-1,normal,ANCHORED,SATISFIED,540.799,36,504.799,0.004,497.729,0,6,15085,0x808019d24ed16cc6f23a7e4e8a4ae1cae4d1b66be9725bc1f3d479bac314395b,0x0d5f131c4cfd3d4226a0e9e951f87271fc1187fded24688414f75572666ec7b7,1241,3,0x1e961a0Cc30d40b9C3B6eBf0365ce5c87EDb1865,true,true,[],
1,2,livebench-2026-09-02T03-57-28-448Z-1-normal-2,normal,ANCHORED,SATISFIED,509.901,37,472.901,0.004,466.205,0,6,15085,0x0388b315c2e5bf9b73426b2ea372fdce7e4649fd56f7162e910a9fc9ab5dfc83,0xd5ad847605b038f010b043d3b067c08b3a08f8cf827af144301b1a720ebd394a,1242,0,0x69dC33255C776F3E9c7C1A92351677839549208C,true,true,[],
1,3,livebench-2026-09-02T03-57-28-448Z-1-normal-3,normal,ANCHORED,SATISFIED,499.589,36,463.589,0.003,455.868,0,6,15087,0x067e1e08b38f489ed151fbc7f70c24ec8963ca24e0a58ddfa6bc5c16030b2b30,0x647f7e2b01c0e3bfab56da41fb89d534e1f6c2acb15952e2fc3bd6a3018f2fc3,1243,1,0x666B479a09205fAe389c0C545d43975543BF6a39,true,true,[],
1,4,livebench-2026-09-02T03-57-28-448Z-1-normal-4,normal,ANCHORED,SATISFIED,620.91,30,590.91,0.005,585.163,0,6,15085,0xfa9da3550688a922d0ded3d7feed1445d42993985830a7e45c9c5e294417a10a,0xf80a0b58ce2f8973994400ee1fed2d88ed0d90276ee5b7fa64c96299bb34e3f0,1244,2,0xe3a4B5539e06880c1d19E6ABBC89733f6E589369,true,true,[],
1,5,livebench-2026-09-02T03-57-28-448Z-1-normal-5,normal,ANCHORED,SATISFIED,504.062,30,474.062,0.003,467.205,0,6,15087,0x341b577c7bfa05dcacc6a5d055eba851ae2175494d95076922e2ffda4445aebf,0xf57e5ae331fae941240221fb0b9d790c8148ba61e603544cb338ddc7fbdeb20f,1245,3,0x1e961a0Cc30d40b9C3B6eBf0365ce5c87EDb1865,true,true,[],
1,6,livebench-2026-09-02T03-57-28-448Z-1-normal-6,normal,ANCHORED,SATISFIED,522.046,33,489.046,0.003,477.203,0,6,15087,0xd99ef41443dcb2d1dbbea0f59d59e92bf5b668a8994cca077d08d4e3586e4878,0xda6e53e243eb5cd922aba2bb0a3d43b621bb1e74e12dc3c1cc9a7ee2b8c81f09,1246,0,0x69dC33255C776F3E9c7C1A92351677839549208C,true,true,[],
1,7,livebench-2026-09-02T03-57-28-448Z-1-normal-7,normal,ANCHORED,SATISFIED,491.111,50,441.111,0.062,433.854,0,6,15087,0x2019cc5fae437e28f6b35df7340e1cfc435e14e6dfa181b9732684974052fcf4,0x681e83c126848095c49095e531d143f17d7404d51b0b14e092e370fb8f3e8dd1,1247,1,0x666B479a09205fAe389c0C545d43975543BF6a39,true,true,[],
1,8,livebench-2026-09-02T03-57-28-448Z-1-normal-8,normal,ANCHORED,SATISFIED,521.638,31,490.638,0.004,482.319,0,6,15085,0xba24784a5647b890ca6bf09e1e5a9ba7fff6616d8ad7afead6780450b0b1f6b7,0x18838057f32141f295383d8687db6d71a89d94bd72d553aa9871c14d17bb6242,1248,2,0xe3a4B5539e06880c1d19E6ABBC89733f6E589369,true,true,[],
1,9,livebench-2026-09-02T03-57-28-448Z-1-normal-9,normal,ANCHORED,SATISFIED,593.855,30,563.855,0.011,556.266,0,6,15085,0x55a2801fed110898433a41d80ba579d52e1e89264624673f216d216c35dfdc01,0x64a434cce3d5c2fb58d0411f5f4363e4d473ed7624b4b3d5cbab7bc7b8b01f01,1249,3,0x1e961a0Cc30d40b9C3B6eBf0365ce5c87EDb1865,true,true,[],
1,10,livebench-2026-09-02T03-57-28-448Z-1-normal-10,normal,ANCHORED,SATISFIED,537.55,30,507.55,0.007,496.038,0,6,15093,0x21dda8a8f4434ee1e925293de4d8d42eb12335dff6449095c488112cb25ac761,0xd1da630d0f733162b215e7facff9cac2f343a7f1a303faf61ce6a2d7fe533778,1250,0,0x69dC33255C776F3E9c7C1A92351677839549208C,true,true,[],
1,11,livebench-2026-09-02T03-57-28-448Z-1-normal-11,normal,ANCHORED,SATISFIED,500.226,48,452.226,0.004,441.89,0,6,15095,0xfc5d997b317b38a9bd7e1a8b5af227a9659868bc26c516857ac848fcb9644a85,0x0d532de9eccb21ae52d2047ca538ee0a7dccfd29317bd4c3088b40a9f59d33b9,1251,1,0x666B479a09205fAe389c0C545d43975543BF6a39,true,true,[],
1,12,livebench-2026-09-02T03-57-28-448Z-1-normal-12,normal,ANCHORED,SATISFIED,500.852,35,465.852,0.003,458.126,0,6,15095,0xa89eeec4599b0774ef66e70375cc443e49f8ec8115f9f2ed0b344e60438717c4,0x55fc8afb735bb784b966625efb3cae6474a35d397db9e78eabb8a847837e1dca,1252,2,0xe3a4B5539e06880c1d19E6ABBC89733f6E589369,true,true,[],
1,13,livebench-2026-09-02T03-57-28-448Z-1-normal-13,normal,ANCHORED,SATISFIED,597.714,35,562.714,0.005,553.747,0,6,15093,0x43b493f9d7647bb98b459c098863e7d65ab38616772147d4f3c1f9caf3c7a913,0x48eac91090335e33413907081d4f3df785be5f7dfaa482e5c28287c024b4f752,1253,3,0x1e961a0Cc30d40b9C3B6eBf0365ce5c87EDb1865,true,true,[],
1,14,livebench-2026-09-02T03-57-28-448Z-1-normal-14,normal,ANCHORED,SATISFIED,424.4,39,385.4,0.011,373.624,0,6,15095,0x4bc46b745c0b3ae50d6bc60a3b5e6d287fbe7b15252e5638979e1eef20074448,0xc0827d4cadb72a8fb5560e5ee26b440d814f0c8036c9e0de470ecba89d830f9a,1254,0,0x69dC33255C776F3E9c7C1A92351677839549208C,true,true,[],
1,15,livebench-2026-09-02T03-57-28-448Z-1-normal-15,normal,ANCHORED,SATISFIED,500.993,41,459.993,0.006,451.78,0,6,15095,0x6443c4894b2ebda61ddd3273f2926ee7c8723d1958cb6de70fbdb8fd06480f96,0x9320c76cc7455999ac09bfab1947f43002e927ad38d1b235f42a9728f759f376,1255,1,0x666B479a09205fAe389c0C545d43975543BF6a39,true,true,[],
1,16,livebench-2026-09-02T03-57-28-448Z-1-normal-16,normal,ANCHORED,SATISFIED,556.571,35,521.571,0.006,513.842,0,6,15095,0x742f7948a30aab1d53a770fcfe2145710e49bb1dbdba93da328852905139be6c,0x62e0595880b9d74e0df30854f70c73325e5fde0018e7f9f2a0054f3201f6a061,1256,2,0xe3a4B5539e06880c1d19E6ABBC89733f6E589369,true,true,[],
1,17,livebench-2026-09-02T03-57-28-448Z-1-normal-17,normal,ANCHORED,SATISFIED,480.72,37,443.72,0.009,436.622,0,6,15095,0x8ae270d4107d66b3de3b329afb737a3014fdc0f4466bfa919a1136cf82043819,0x014351f4f6620dc2e044cb34a1635b6061ee25460536711247d038da9bfbcb6d,1257,3,0x1e961a0Cc30d40b9C3B6eBf0365ce5c87EDb1865,true,true,[],
1,18,livebench-2026-09-02T03-57-28-448Z-1-normal-18,normal,ANCHORED,SATISFIED,511.415,29,482.415,0.009,472.974,0,6,15095,0x4402bc1876114b71c26f2f8a95ccd7124e0d35c8dbdfbccf6d26772db038b7bd,0x6ac85af1aa697d807afeec3426d47fabbf77705f2783e45136688515a51c4e78,1258,0,0x69dC33255C776F3E9c7C1A92351677839549208C,true,true,[],
1,19,livebench-2026-09-02T03-57-28-448Z-1-normal-19,normal,ANCHORED,SATISFIED,496.123,31,465.123,0.003,456.294,0,6,15093,0x0a5bcb53066bd25e99da856e0b811007f7da53b582a7b47ed14816eb56f1fe1a,0x055cef17c5753436b9ed55e8e92ed25e91302f7f1badf5fe1577db2a41ff8444,1259,1,0x666B479a09205fAe389c0C545d43975543BF6a39,true,true,[],
2,0,livebench-2026-09-02T03-57-28-448Z-2-normal-0,normal,ANCHORED,SATISFIED,504.65,29,475.65,0.039,467.242,0,6,15087,0xbbbbf02c9acf13039486ccf8532dde56a342a6a554f33917360ab2e7b87393a8,0xad27840600ca2a3a3f66bc17df94f6eeee8d4f90ab3ef172b1bcde6074201d19,1260,2,0xe3a4B5539e06880c1d19E6ABBC89733f6E589369,true,true,[],
2,1,livebench-2026-09-02T03-57-28-448Z-2-normal-1,normal,ANCHORED,SATISFIED,506.435,30,476.435,0.004,469.267,0,6,15087,0x5ac1ab052e339b0a38af783565a9a8b8bc4231b8ac6b2fc5d7226be8fbc25aea,0xd9308bb8db9ed13c6710b63ba58abc1a5b1f89e183697167923953956f13053c,1261,3,0x1e961a0Cc30d40b9C3B6eBf0365ce5c87EDb1865,true,true,[],
2,2,livebench-2026-09-02T03-57-28-448Z-2-normal-2,normal,ANCHORED,SATISFIED,505.619,33,472.619,0.012,463.593,0,6,15085,0xa54728cd28d962594bf2efa24f6f02ff22cca4552a6704c09bc9c7fcc40de886,0x18977b497e79bd771ba16ee54e110ffa02019e95c06f3d0a2aa759b1eb6adfb1,1262,0,0x69dC33255C776F3E9c7C1A92351677839549208C,true,true,[],
2,3,livebench-2026-09-02T03-57-28-448Z-2-normal-3,normal,ANCHORED,SATISFIED,503.006,31,472.006,0.005,463.752,0,6,15087,0xc5e34eeaee6a69f67d3e7147e31c0f5f364f00a90a959ee81a6398628b48dea2,0xa623a3fd1486245efde78feef291b51f92dfff625fcae85f6f685f45269d9695,1263,1,0x666B479a09205fAe389c0C545d43975543BF6a39,true,true,[],
2,4,livebench-2026-09-02T03-57-28-448Z-2-normal-4,normal,ANCHORED,SATISFIED,500.432,32,468.432,0.003,462.462,0,6,15085,0x9b35cf661a349dba2116ae8c2d25dfe6857bc845396015d9b5df96740f674fc6,0x14b07ec60fba6959411d2e904bf42157c9141f30dcfe09a555e26db91fb777e9,1264,2,0xe3a4B5539e06880c1d19E6ABBC89733f6E589369,true,true,[],
2,5,livebench-2026-09-02T03-57-28-448Z-2-normal-5,normal,ANCHORED,SATISFIED,511.063,30,481.063,0.004,473.859,0,6,15087,0x50c8e8d6b3c5b3ccb308ddbb4c3fec0811fb558dce54a9467810c0a6af4f63da,0x4bbdd76629b2cddd64ed708189b25cb806287aae1d14a524d122c365a570e53f,1265,3,0x1e961a0Cc30d40b9C3B6eBf0365ce5c87EDb1865,true,true,[],
2,6,livebench-2026-09-02T03-57-28-448Z-2-normal-6,normal,ANCHORED,SATISFIED,614.134,34,580.134,0.005,571.797,0,6,15087,0xba131e299cbe6accf98c9078924b2f1e6a16c6009a93988fa3440f60df7f0bb7,0x08fdca58a81f74087750e4c12af142de2d2ebc01caa0d59c9c6893e15f59aded,1266,0,0x69dC33255C776F3E9c7C1A92351677839549208C,true,true,[],
2,7,livebench-2026-09-02T03-57-28-448Z-2-normal-7,normal,ANCHORED,SATISFIED,511.333,29,482.333,0.005,475.912,0,6,15087,0xca4d1821d53a2ec604d0c06ad4a519a0a2d072a37288418d0ee90133a8e90199,0xb353a5296d6fe21f052e0655c8720e583ba01c7652c39c0636725a60d38ad228,1267,1,0x666B479a09205fAe389c0C545d43975543BF6a39,true,true,[],
2,8,livebench-2026-09-02T03-57-28-448Z-2-normal-8,normal,ANCHORED,SATISFIED,506.42,28,478.42,0.008,471.519,0,6,15085,0x9f990563606c22c6bf3bb4dd5d4fc3629bdade10ee5f37f4215b8900491625b8,0x47373cc8858f84b06bdf7b74a3fa14c240626cff622ab27472a1851b55bfff7e,1268,2,0xe3a4B5539e06880c1d19E6ABBC89733f6E589369,true,true,[],
2,9,livebench-2026-09-02T03-57-28-448Z-2-normal-9,normal,ANCHORED,SATISFIED,590.066,34,556.066,0.004,548.303,0,6,15085,0x50f7f6e5aef96fe6be3b2c3cab35bfed1e2a2439ced933774f853a81fc7d83f5,0x5b4add8ab015f058bc5467e604abea10322f88a7b112a8839b1d199a3477d79a,1269,3,0x1e961a0Cc30d40b9C3B6eBf0365ce5c87EDb1865,true,true,[],
2,10,livebench-2026-09-02T03-57-28-448Z-2-normal-10,normal,ANCHORED,SATISFIED,412.526,30,382.526,0.006,374.873,0,6,15095,0x5cc3f490b3656ec5aab979d0884d6ede181b525884e5c8ed994cfaafbf9aa9fa,0x60854fb5481eced37a27db733468faf770849029e23ceddb335ec505010d13ea,1270,0,0x69dC33255C776F3E9c7C1A92351677839549208C,true,true,[],
2,11,livebench-2026-09-02T03-57-28-448Z-2-normal-11,normal,ANCHORED,SATISFIED,508.126,34,474.126,0.009,466.686,0,6,15093,0xa9b1e1754f8a22e5b847948fdbd0dd92a22a82f2dcfa2d4ddeaa5c473204ac2e,0x42b2e22143f2aad8ee02fc6b1efd6d10c98408ea74a3edd59bfe2f235195e93a,1271,1,0x666B479a09205fAe389c0C545d43975543BF6a39,true,true,[],
2,12,livebench-2026-09-02T03-57-28-448Z-2-normal-12,normal,ANCHORED,SATISFIED,564.451,30,534.451,0.003,524.768,0,6,15093,0x7fd0cef9cdc237a7e87ed38ac09c47b7c4cd6518aa2e6c75bfd67dabfe725999,0xe31c6e0c48607dfc1abb4793fcc720ca8becca9f1bea2245f3e06e424249ba99,1272,2,0xe3a4B5539e06880c1d19E6ABBC89733f6E589369,true,true,[],
2,13,livebench-2026-09-02T03-57-28-448Z-2-normal-13,normal,ANCHORED,SATISFIED,475.659,31,444.659,0.004,437.214,0,6,15095,0xab2712c18cc853b3fe16493aa74f79d64dd48d57ae9986be8ef5bf3453e37f40,0x72a842cf7954950d879b1ca14d9cb72e1013c49b5a921a5d72c0436d208397c4,1273,3,0x1e961a0Cc30d40b9C3B6eBf0365ce5c87EDb1865,true,true,[],
2,14,livebench-2026-09-02T03-57-28-448Z-2-normal-14,normal,ANCHORED,SATISFIED,564.144,33,531.144,0.005,523.849,0,6,15093,0xfccc35af6aa3f4b8c7887f44c21f58795a94f8587531b8554e2be192b9e456bf,0x02ec5d35650a69bb75a14c07b41cf6fe426fc503cb2956f65b946738464be30b,1274,0,0x69dC33255C776F3E9c7C1A92351677839549208C,true,true,[],
2,15,livebench-2026-09-02T03-57-28-448Z-2-normal-15,normal,ANCHORED,SATISFIED,535.801,27,508.801,0.004,499.51,0,6,15093,0x46da524695fe1699cc65f4800a3a2376209c22f35b60bb2207a2ddb8a9547525,0x744765c74e68d2ace426b279cd09d0dd8e5ec4bd81737beafd45d8677c235e2f,1275,1,0x666B479a09205fAe389c0C545d43975543BF6a39,true,true,[],
2,16,livebench-2026-09-02T03-57-28-448Z-2-normal-16,normal,ANCHORED,SATISFIED,616.299,27,589.299,0.005,581.615,0,6,15093,0x9ac38853ff51c46911e23ac16bb383c7d153c46a6899593423447f149d818333,0xb5d11560b9c778ffb6b3a3b836472d0664a001b460e8998d28a7f401943a56e2,1276,2,0xe3a4B5539e06880c1d19E6ABBC89733f6E589369,true,true,[],
2,17,livebench-2026-09-02T03-57-28-448Z-2-normal-17,normal,ANCHORED,SATISFIED,505.232,26,479.232,0.014,472.901,0,6,15095,0x49ed36ee9743be2b4e06575db95720d6aab5d4f4b0e020bd18363a3311d15c4d,0xb1199ca9eae9a29e347d8a3ce988bc57d010aa2954df70a9e51a5f1c30d22068,1277,3,0x1e961a0Cc30d40b9C3B6eBf0365ce5c87EDb1865,true,true,[],
2,18,livebench-2026-09-02T03-57-28-448Z-2-normal-18,normal,ANCHORED,SATISFIED,584.868,34,550.868,0.004,543.385,0,6,15093,0x795eb10cacc5925fac05a07a5719dcdf8fcf831879707f8c121941da0e0ca2ae,0xb18b5b23182255f0c169c886854a091cb847d78244dbd37bdb639aed47be837c,1278,0,0x69dC33255C776F3E9c7C1A92351677839549208C,true,true,[],
2,19,livebench-2026-09-02T03-57-28-448Z-2-normal-19,normal,ANCHORED,SATISFIED,512.709,31,481.709,0.003,468.892,0,6,15093,0xbc3f50637c8663676f51e18364329b5c0fbf1625213904858bf89c3554580000,0x110ee80f25fc198351f1922190e89e8a80fbb291bb50f6025dfd57dd51b34bd3,1279,1,0x666B479a09205fAe389c0C545d43975543BF6a39,true,true,[],
