run,queryIndex,queryId,scenario,terminalState,outcome,totalMs,executionMs,anchorAndPersistenceMs,anchorQueueWaitMs,anchorServiceMs,retryCount,remoteRequestAttempts,receiptBytes,receiptRoot,anchorTxHash,anchorBlockHeight,auditVerified,expectedBehavior,appliedFaults,error
0,10,livebench-2026-09-01T01-28-33-851Z-0-normal-10,normal,ANCHORED,SATISFIED,1023.059,64,959.059,463.104,488.6,0,6,15085,0x97bfabcfc8f4e24650711636c7742ad1db2c2a25db603720eaf8ae50e69501c4,0x3d1a74d5f2c0ffb2253bca5639e0bc3cecfdb47ea4f8eaf2c9f6e864200d2600,764,true,true,[],
0,11,livebench-2026-09-01T01-28-33-851Z-0-normal-11,normal,ANCHORED,SATISFIED,1053.213,70,983.213,344.225,628.102,0,6,15087,0x3e2b39472d8bf47fc32dec018cfbbc00d775e7f6b324c0152e588a78e24aca2e,0x1ff2cb1ea2378dc18b77d84f714f0dac2067bfe9dc3e8d9142c91d3c5cfd4ccd,765,true,true,[],
0,12,livebench-2026-09-01T01-28-33-851Z-0-normal-12,normal,ANCHORED,SATISFIED,1244.726,51,1193.726,568.003,612.203,0,6,15087,0x2b34649f07a76e44b12ba345e70a76625663b812e2d0171f73dd3be827d1ecb1,0x48c1af9078c5ff5178257e6d151f5daa1a44e0be42fc5eec19b12aee9a78c65f,766,true,true,[],
0,13,livebench-2026-09-01T01-28-33-851Z-0-normal-13,normal,ANCHORED,SATISFIED,1108.455,57,1051.455,543.202,462.623,0,6,15085,0xfa18d596d29762571cdae73afb98efc3324f2fbe8a03c5b977b5e7803a76512a,0xf6478e7a1ac6af0117a901db084a79d1ee4246a576759ac4d23a5b378325476d,767,true,true,[],
0,14,livebench-2026-09-01T01-28-33-851Z-0-normal-14,normal,ANCHORED,SATISFIED,936.264,66,870.264,382.577,478.772,0,6,14977,0x2b9c806251a172f58f6be500bc394d8c777fa3d50bda2a5f0b72bd324b21d3d7,0x8bc86d498cd33a92020fd4e4992085975ca0e94bf9b768744cf83f6814a8b46f,768,true,true,[],
0,15,livebench-2026-09-01T01-28-33-851Z-0-normal-15,normal,ANCHORED,SATISFIED,906.255,133,773.255,224.888,536.197,0,6,15085,0x979d4bc1a203af7a82135eb61c6b45b660e5e959de7d593857a5dcf3c87c87c7,0x99e4b1b157bfd6ed9146456089448283035c2ab947fc279fab0ba2ce419700e0,769,true,true,[],
0,16,livebench-2026-09-01T01-28-33-851Z-0-normal-16,normal,ANCHORED,SATISFIED,1041.987,52,989.987,473.151,505.593,0,6,15087,0xeb3a0334cc2900b378d72254c479ce9b8eb4cc27fb4830e3a9de27f974afc030,0x95f2b0c5e01b7086ffd873e2d40446448c39768232ecc98b541a04aeecddf126,770,true,true,[],
0,17,livebench-2026-09-01T01-28-33-851Z-0-normal-17,normal,ANCHORED,SATISFIED,1007.991,54,953.991,438.603,506.402,0,6,15085,0x91fb8deb5ff3108ca31b7cbfb6cb220e9ad54893a061d62c79ab703874074286,0x894129ef00b77978794d65e8366a36e7a5f2ae4b7a98410d4d1be9abb303f914,771,true,true,[],
0,18,livebench-2026-09-01T01-28-33-851Z-0-normal-18,normal,ANCHORED,SATISFIED,1015.799,46,969.799,449.234,509.582,0,6,15085,0x2e84f611f7c221a727a6c67527d02ec34d1bb80078fef83f6145d8c8cef76787,0x66bdb02b02030890e06c8594ea6b28d5e07213d61a3a5bc5d7e73b827ff6587a,772,true,true,[],
0,19,livebench-2026-09-01T01-28-33-851Z-0-normal-19,normal,ANCHORED,SATISFIED,1015.526,48,967.526,451.927,505.395,0,6,15085,0x04f691dec18687e9e16339197f1901f869cdb444397ffda71c0da7cea646ce4d,0x049da21150f0a44eb28aff4183beca0e34d787f790d708c8245c3761a6cdef2d,773,true,true,[],
1,0,livebench-2026-09-01T01-28-33-851Z-1-normal-0,normal,ANCHORED,SATISFIED,573.51,93,480.51,0.008,468.357,0,6,15077,0x539778ba997cf375b59ee24f8d54cb187217febf03e84e1d15975403a59a2375,0x2773dccd400d604b90988272a3a170a0c62fcf6ee53b7f260f798f35d720f2e8,774,true,true,[],
1,1,livebench-2026-09-01T01-28-33-851Z-1-normal-1,normal,ANCHORED,SATISFIED,1161.31,328,833.31,232.853,587.948,0,6,15077,0xa2d58573b53000ad0765d207d4873f7e02deb4fd87c6db3404b5fda7d80428f2,0x80858b0eb0a33007a3a03259b6a31c7487e0034e6ab181a4bf051c4352d9f323,775,true,true,[],
1,2,livebench-2026-09-01T01-28-33-851Z-1-normal-2,normal,ANCHORED,SATISFIED,1076.609,46,1030.609,529.163,491.861,0,6,15079,0x24707472da6a01f67e2fdf212298dc70406f7ee681b8307ac86a40ff47420b91,0xc037a34e6048aa96a71a7cfde8ebbcf31caa4b2ab20074af7b2a2d42e20bcba4,776,true,true,[],
1,3,livebench-2026-09-01T01-28-33-851Z-1-normal-3,normal,ANCHORED,SATISFIED,989.734,53,936.734,426.691,502.455,0,6,15079,0x2254395bf728f80c2a6194d03668da049b5becf5f740f5c4b24ec5a6eadd8474,0x329458a882bf6a527719be2311b71af7cfdc0d47319d12199790e81446b65feb,777,true,true,[],
1,4,livebench-2026-09-01T01-28-33-851Z-1-normal-4,normal,ANCHORED,SATISFIED,1079.041,40,1039.041,452.21,576.244,0,6,15079,0x655bb7db6493dfb5da88a50ef37fd9ed29d6123c3b5606159bc28f81748920eb,0x0e612501e75587b7d6272c02f2cad839dea7da2e4fbd5a5237cc5ce4b38eddfb,778,true,true,[],
1,5,livebench-2026-09-01T01-28-33-851Z-1-normal-5,normal,ANCHORED,SATISFIED,1081.83,42,1039.83,525.151,505.124,0,6,15079,0x730ac9c6192cd7ca5aed1640a792ee71fdd166a06fafac1edd6e159e447de227,0xd8787815d39ef9d9e082e8decc853b5671f6dbef008a0e7ac36ca6f7bffbd8d5,779,true,true,[],
1,6,livebench-2026-09-01T01-28-33-851Z-1-normal-6,normal,ANCHORED,SATISFIED,1010.276,60,950.276,434.148,507.802,0,6,15079,0x780a4d2be87f4f3205c744e886d522ba60fa4df1d5bc732fa03102de6a395a82,0x2205797d97ed6bfdd43c38cf2565e50de43749db3fd27d8f64bc4d8298bf34dd,780,true,true,[],
1,7,livebench-2026-09-01T01-28-33-851Z-1-normal-7,normal,ANCHORED,SATISFIED,1011.764,53,958.764,445.586,505.153,0,6,15079,0x3bfab2e29d35d97f9cbdcb7f31d14d7cb644e79b59c3933b87277ada41269509,0xb27346ba25acdacab999a8e170b18e3f6196910bbcd0fcaf22adbe89a69ec35e,781,true,true,[],
1,8,livebench-2026-09-01T01-28-33-851Z-1-normal-8,normal,ANCHORED,SATISFIED,1095.639,48,1047.639,447.775,507.658,0,6,15079,0x681bd21db79fc6e32a44086fd8a3115f70960a92a396b929aca435984522676d,0x29039b5c155ca2f62ecf0e740bcda49d21093dcb60c3d2cb4fe7d423594001ce,782,true,true,[],
1,9,livebench-2026-09-01T01-28-33-851Z-1-normal-9,normal,ANCHORED,SATISFIED,1012.446,47,965.446,450.998,506.324,0,6,15077,0x130163ae4203c67398589b3e968fc81e362d0754eab36544473cb91eff948d8e,0x1ec99e68c8597118e9a5f9c8ee37c3e6ba0420b7c0cd24f6ec6206b37b8d9533,783,true,true,[],
1,10,livebench-2026-09-01T01-28-33-851Z-1-normal-10,normal,ANCHORED,SATISFIED,938.906,45,893.906,368.495,515.463,0,6,15085,0x1f565d70e34137362e4f2f601765f3b87e9386abb2487530405cd76bde10fead,0x3d88f9211cc91e066dda17ed5ac75722218f3b39aa870fcfab3d752fdde9430b,784,true,true,[],
1,11,livebench-2026-09-01T01-28-33-851Z-1-normal-11,normal,ANCHORED,SATISFIED,1073.45,43,1030.45,463.917,556.642,0,6,15087,0xa6cbe0117b7eb5251679a9842b658735bf3ca13eceff3d606d33245ad2738f3b,0x845f541a0bef02aac5e0c25cadb8536438fb942cb7be27698c50eaa0d4b28832,785,true,true,[],
1,12,livebench-2026-09-01T01-28-33-851Z-1-normal-12,normal,ANCHORED,SATISFIED,1060.461,73,987.461,472.702,505.837,0,6,15085,0xe72afc1a908cace1eb9310281ccd4ed5a18ed9d159f51a75a44ec829dd5b6ccb,0x07d5773c5f0788e87afe6654742e695d767133235776c5d105c00fcea496650b,786,true,true,[],
1,13,livebench-2026-09-01T01-28-33-851Z-1-normal-13,normal,ANCHORED,SATISFIED,1012.234,41,971.234,452.782,507.934,0,6,15087,0x6e2c94fd36da73077f68ce2fa6eccef0d5643273ad9102203bcd41bf1b817513,0xca6f02cd5de57d085075d7b14f8813baa8072c6f2eaba1ab1bb00814b7e9ef23,787,true,true,[],
1,14,livebench-2026-09-01T01-28-33-851Z-1-normal-14,normal,ANCHORED,SATISFIED,1008.165,51,957.165,447.373,501.211,0,6,15087,0x1f77a2656a88202ed218ca77227e389bb636024ce63fbee7dcba6c840154d05e,0xfa9a624f4ecaa27ca2f7d100d7c972bc82938e1e4d31b5f63eddb72860cd6979,788,true,true,[],
1,15,livebench-2026-09-01T01-28-33-851Z-1-normal-15,normal,ANCHORED,SATISFIED,1005.476,47,958.476,443.143,506.917,0,6,15087,0x894e6aa7ca6d842106ca08e4b25de32c02be90eae251d3bc1524c7b7128c61ce,0x934435632f8dffab30eb7eac9fad21ff3f481c713ebaabe5c4b20913c417eaa4,789,true,true,[],
1,16,livebench-2026-09-01T01-28-33-851Z-1-normal-16,normal,ANCHORED,SATISFIED,1024.555,50,974.555,447.107,515.54,0,6,15087,0x4e0842bcac140863ae0669ed847ebdaebb01bfde0945056ea714000bb753ea9a,0xbd21a05edd297e1acb478879ff34e18dd84654df63cb07fb52e9916340cf0e49,790,true,true,[],
1,17,livebench-2026-09-01T01-28-33-851Z-1-normal-17,normal,ANCHORED,SATISFIED,1129.419,38,1091.419,469.249,611.845,0,6,15085,0x0b6e507d2761e61d675a5834ce6d0b4c7f27481ef8034fe3bb3d33c2a7cbcbe4,0x65e4ea724bce61845ae1b84f5db9e03107214682ba5d645e21d8731ae3a3facf,791,true,true,[],
1,18,livebench-2026-09-01T01-28-33-851Z-1-normal-18,normal,ANCHORED,SATISFIED,1120.071,52,1068.071,546.566,512.17,0,6,15085,0xb43eb85c20bb85568dc57bd5e983deb8c3b557c5dd43865309577aa94b48a69f,0x7a3701f78a91519f6284ca16465893297cbf462ca36c243e3eee9bb84824987b,792,true,true,[],
1,19,livebench-2026-09-01T01-28-33-851Z-1-normal-19,normal,ANCHORED,SATISFIED,1018.001,39,979.001,460.887,509.888,0,6,15087,0xe3a8506d25a10930aea2f8aefc9670a7a66f161de96c64db78dfca473c46fec3,0x9927e4b56b7026c8684a7e52edda0d6049b10577ebe069b8ec7bee589c4aa75e,793,true,true,[],
2,1,livebench-2026-09-01T01-28-33-851Z-2-normal-1,normal,ANCHORED,SATISFIED,522.344,67,455.344,0.003,445.605,0,6,15079,0xe7a5239a577383ec7a43d742fb9f8ba7eac3a79c30b7b7975c836ff1a0d7004a,0x41b65a98d68a20a0eb9f279d9d83b66689a6bc4146c03f37c768b07714463a8e,794,true,true,[],
2,0,livebench-2026-09-01T01-28-33-851Z-2-normal-0,normal,ANCHORED,SATISFIED,1010.884,71,939.884,441.435,489.837,0,6,15079,0xc21552619e288d64611e534ee40867f70bd6e0b7f2246baf4ec0ac750c8fda2e,0xee1147dff0aa572ba6e17aa862ef5d88bc145b1c7181fc7985b840cc25d77faa,795,true,true,[],
2,2,livebench-2026-09-01T01-28-33-851Z-2-normal-2,normal,ANCHORED,SATISFIED,999.456,66,933.456,409.628,512.187,0,6,15077,0xe7ecb18fdc0de2250631e706cc15585cbb8d32ef7a88562c1e48494d089a6775,0xe89c1918a6fcadc4ecc8f56bb2ea08de9836174bf1aee9d3b72874e8a38c702e,796,true,true,[],
2,3,livebench-2026-09-01T01-28-33-851Z-2-normal-3,normal,ANCHORED,SATISFIED,1011.39,38,973.39,464.781,498.874,0,6,15077,0x2cfb200814ddac226a2bd9d7218ec4560a8b34b6c20faf91bc50d078d6df0283,0xd9628f4791c1dfaee42df2948fa3cbfacd37235e6c0bb85b069a79f59f1f146e,797,true,true,[],
2,4,livebench-2026-09-01T01-28-33-851Z-2-normal-4,normal,ANCHORED,SATISFIED,1004.145,44,960.145,441.56,508.322,0,6,15077,0x227cbda8a214bf9cd878d76da04a5309215daf516b1660e688f851b38664e7e5,0xaef6215178f0ce2c7dc0153cf013f5e9931f375555ecab98124599d6c626fe85,798,true,true,[],
2,5,livebench-2026-09-01T01-28-33-851Z-2-normal-5,normal,ANCHORED,SATISFIED,1047.526,41,1006.526,457.08,541.479,0,6,15077,0x8262f6cf4717a92c3817a41ceaea5a4e62505497165915999798df2dbd9dde71,0x0272522514be1c2a8c6483979e085a76d666dc0e24471d9f77ccfc68ad5c5092,799,true,true,[],
2,6,livebench-2026-09-01T01-28-33-851Z-2-normal-6,normal,ANCHORED,SATISFIED,1039.966,55,984.966,475.914,499.877,0,6,15079,0x988a83c258c1e75daaec7955372fdc9666405747c4bdc1961097c8c8e36b7cc5,0x479dd208f8c85d750919e8a53bbf6ab78408895286fc829682d8eabaa382065a,800,true,true,[],
2,7,livebench-2026-09-01T01-28-33-851Z-2-normal-7,normal,ANCHORED,SATISFIED,1151.903,38,1113.903,452.425,549.33,0,6,15077,0xb7dbb36582a52ed78dc4b66d53a8c1f90a0823c39661c8f22a8020b9d63138cf,0x5f1d74d227e77b6afd9c48ab1aef0fec27f63cdef53206f5937fb5bc88d13d6c,801,true,true,[],
2,8,livebench-2026-09-01T01-28-33-851Z-2-normal-8,normal,ANCHORED,SATISFIED,1124.305,48,1076.305,490.743,572.001,0,6,15079,0x3ee507c67e4e632eb0ab5dd6960370aa9a2a415f940282bf9dc0604f3e042b53,0x979454b1c9028fe2b7e6cf55bda4bf8d6f6cc3241b11fadd672c569a02e92a91,802,true,true,[],
2,9,livebench-2026-09-01T01-28-33-851Z-2-normal-9,normal,ANCHORED,SATISFIED,903.445,41,862.445,402.747,452.884,0,6,15077,0xa107786abd72e5a66577f904da9062bafde7fe4c8153e1e4485d48e82b51e094,0xbb15a98c41b585b52edcad682ba63fac08376754b0c29b23a243d3202f0b8e0e,803,true,true,[],
2,10,livebench-2026-09-01T01-28-33-851Z-2-normal-10,normal,ANCHORED,SATISFIED,992.502,50,942.502,389.812,544.813,0,6,15087,0xddbce9e9f844131c8e5ab5e09f3940b749109470d62e63b9588fb3ee4a2f1e27,0x51ec5c2c8969bb26b49b45b3f179ada9f057b160f32e952aff20f7651ebd3d3a,804,true,true,[],
2,11,livebench-2026-09-01T01-28-33-851Z-2-normal-11,normal,ANCHORED,SATISFIED,1048.017,41,1007.017,495.914,502.976,0,6,15085,0x84bb3a8e8bc9b094b23f4ebebf5b22cf366bda3cea3b3842c2973d41c5d6c04d,0x28acd86a835211a4ba2d2fa230625455d1641bf41c5b1d8b0de825d824fa77f4,805,true,true,[],
2,12,livebench-2026-09-01T01-28-33-851Z-2-normal-12,normal,ANCHORED,SATISFIED,1005.96,42,963.96,451.513,503.893,0,6,15087,0x2089dbc05b0deec0c55bde61cbbe6aa62ad534fdfb6d0cc059277a81d92f30a0,0xb2747a5e51b7babfc5555c181b1a80a907c03f653769694750f0baab8b009416,806,true,true,[],
2,13,livebench-2026-09-01T01-28-33-851Z-2-normal-13,normal,ANCHORED,SATISFIED,1011.008,43,968.008,452.167,507.21,0,6,15085,0x8a770cd2261b730ec613e92723fe07ca3f728e65a4317af42dc2ddeb02e0fb4b,0xfd0f8906cb18c34f30a4d2c15d5a5ac00b28c22b3fe51825badc2d750ae04a95,807,true,true,[],
2,14,livebench-2026-09-01T01-28-33-851Z-2-normal-14,normal,ANCHORED,SATISFIED,1032.213,52,980.213,444.072,523.811,0,6,15087,0x2f64b4a473f75aad8fa9be7a8fe900be6ed7793b4331a09b0e2bdecd26513ee3,0x9b61d6413401d35670b2c6eb38b7b5c7f75a20581977f2ba733da3fccfbcd0a5,808,true,true,[],
2,15,livebench-2026-09-01T01-28-33-851Z-2-normal-15,normal,ANCHORED,SATISFIED,1009.019,40,969.019,473.927,487.74,0,6,15087,0x4cc0b983ffd1985f864c18e1d00ea7e086138a7cd0221ee3123a545ff2322a58,0x347c21ea9cecacd23d1763e59789ac8d13445c35664aaff5e76f4b31b3522c1e,809,true,true,[],
2,16,livebench-2026-09-01T01-28-33-851Z-2-normal-16,normal,ANCHORED,SATISFIED,979.011,90,889.011,374.873,505.208,0,6,15087,0xbb8636cbcc3f6a4a2c051b138ca798be87c6fcb0652d75d88772b1291c18aac4,0x8ddc32f515ad3c586704fc7f54f14e40be344d03eb576664b7b68b13b55585df,810,true,true,[],
2,17,livebench-2026-09-01T01-28-33-851Z-2-normal-17,normal,ANCHORED,SATISFIED,1124.901,44,1080.901,452.996,620.004,0,6,15087,0x0326de7be3987c508c86a8df2d4c5452567751e300f887260534bc97465056b3,0x7bbe88ed88e47078de83480a85086713df4cf1cd89c9ec2ee069375315bcb81e,811,true,true,[],
2,18,livebench-2026-09-01T01-28-33-851Z-2-normal-18,normal,ANCHORED,SATISFIED,1147.635,38,1109.635,573.277,527.053,0,6,15087,0x00d2f4d2559f9c67a455587187abf38124ae9090e95c06f3c6d3be1604122ef8,0xa266cd7a77e2ae370742b6053f03c14fc8fd523f011f8a6a7818f11f35ef2e91,812,true,true,[],
2,19,livebench-2026-09-01T01-28-33-851Z-2-normal-19,normal,ANCHORED,SATISFIED,1030.561,41,989.561,477.813,504.078,0,6,15085,0x86ca34dcda168ea8f0eb3aa873c08a481f830e4e1c22a973b7539731055775e5,0xc08f8635d4ae8e08a373fb70e0718dd507f8940946c80f656ff567180de109f8,813,true,true,[],
